ChargeSheet_ID,FIR_ID,Accused_ID,Crime_Type,Sections,Investigating_Officer,Court,Witness_Count,Evidence_Count,ChargeSheet_Date,Status
CS202502104,FIR202504284,P003034,Assault,"BNS 115(2), BNS 117(2)",SI Ravi Kumar,Bidar District & Sessions Court,15,8,2026-01-04,Accepted
CS202502109,FIR202504295,P000244,Murder,BNS 103(1),SI Mahesh Bhat,Chamarajanagar District & Sessions Court,6,28,2026-01-04,Pending Scrutiny
CS202502239,FIR202504517,P000664,Vehicle Theft,BNS 303(2),PI Chetan Kumar,Bagalkote District & Sessions Court,11,13,2026-01-05,Accepted
CS202501678,FIR202503387,P001245,Fraud,BNS 318(4),PI Naveen Patil,Belagavi District & Sessions Court,5,3,2026-01-05,Filed
CS202501830,FIR202503717,P000432,NDPS,NDPS Act Sec 20(b),SI Ganesh Rao,Chamarajanagar District & Sessions Court,18,5,2026-01-05,Pending Scrutiny
CS202501822,FIR202503682,P002962,Theft,BNS 303(2),PI Naveen Patil,Chamarajanagar District & Sessions Court,15,11,2026-01-05,Filed
CS202502234,FIR202504521,P008542,POCSO,"POCSO Act Sec 4, BNS 64",SI Mahesh Bhat,Chamarajanagar District & Sessions Court,11,13,2026-01-05,Pending Scrutiny
CS202501771,FIR202503598,P009347,Cyber Crime,"IT Act 66D, BNS 318(4)",SI Ganesh Rao,Chamarajanagar District & Sessions Court,18,11,2026-01-05,Filed
CS202501949,FIR202503924,P002645,Murder,BNS 103(1),SI Divya Hegde,Bidar District & Sessions Court,9,16,2026-01-05,Filed
CS202502091,FIR202504245,P000904,Cyber Crime,"IT Act 66D, BNS 318(4)",PI Naveen Patil,Bengaluru Rural District & Sessions Court,8,26,2026-01-05,Returned for Correction
CS202502288,FIR202504576,P006665,Assault,"BNS 115(2), BNS 117(2)",PI Lakshmi Devi,Bidar District & Sessions Court,15,6,2026-01-05,Returned for Correction
CS202501756,FIR202503587,P005843,NDPS,NDPS Act Sec 20(b),PI Harish Naik,Bidar District & Sessions Court,3,24,2026-01-05,Pending Scrutiny
CS202502024,FIR202504088,P009040,Vehicle Theft,BNS 303(2),PI Chetan Kumar,Bidar District & Sessions Court,6,29,2026-01-05,Filed
CS202501869,FIR202503753,P000572,Vehicle Theft,BNS 303(2),PI Suresh Kulkarni,Bengaluru Urban District & Sessions Court,12,8,2026-01-06,Filed
CS202501750,FIR202503546,P007548,Theft,BNS 303(2),PI Lakshmi Devi,Chamarajanagar District & Sessions Court,14,17,2026-01-06,Accepted
CS202501637,FIR202503329,P005517,Theft,BNS 303(2),PI Ramesh Gowda,Chamarajanagar District & Sessions Court,12,14,2026-01-06,Returned for Correction
CS202502046,FIR202504089,P007614,Dacoity,BNS 310(2),PI Lakshmi Devi,Ballari District & Sessions Court,10,22,2026-01-06,Accepted
CS202501805,FIR202503692,P000339,Cyber Crime,"IT Act 66D, BNS 318(4)",PI Naveen Patil,Bidar District & Sessions Court,16,30,2026-01-06,Accepted
CS202502194,FIR202504436,P003232,Murder,BNS 103(1),PI Suresh Kulkarni,Bidar District & Sessions Court,7,18,2026-01-06,Returned for Correction
CS202502051,FIR202504168,P005197,Cyber Crime,"IT Act 66D, BNS 318(4)",PI Ramesh Gowda,Bagalkote District & Sessions Court,4,19,2026-01-06,Returned for Correction
CS202502061,FIR202504202,P003859,POCSO,"POCSO Act Sec 4, BNS 64",SI Divya Hegde,Chamarajanagar District & Sessions Court,8,12,2026-01-07,Returned for Correction
CS202501808,FIR202503675,P007728,Assault,"BNS 115(2), BNS 117(2)",PI Suresh Kulkarni,Chamarajanagar District & Sessions Court,13,4,2026-01-07,Returned for Correction
CS202501890,FIR202503814,P008913,NDPS,NDPS Act Sec 20(b),PI Ramesh Gowda,Bagalkote District & Sessions Court,16,7,2026-01-07,Accepted
CS202501599,FIR202503277,P005651,Murder,BNS 103(1),PI Chetan Kumar,Chamarajanagar District & Sessions Court,9,23,2026-01-07,Accepted
CS202501732,FIR202503512,P008216,Fraud,BNS 318(4),SI Ganesh Rao,Ballari District & Sessions Court,6,28,2026-01-08,Filed
CS202502300,FIR202504625,P008749,POCSO,"POCSO Act Sec 4, BNS 64",PI Ramesh Gowda,Bengaluru Rural District & Sessions Court,2,24,2026-01-08,Pending Scrutiny
CS202502036,FIR202504129,P008968,Assault,"BNS 115(2), BNS 117(2)",SI Divya Hegde,Bagalkote District & Sessions Court,15,5,2026-01-08,Returned for Correction
CS202501746,FIR202503564,P008643,Assault,"BNS 115(2), BNS 117(2)",PI Suresh Kulkarni,Bidar District & Sessions Court,3,26,2026-01-08,Accepted
CS202502026,FIR202504114,P001257,Fraud,BNS 318(4),SI Mahesh Bhat,Chamarajanagar District & Sessions Court,5,12,2026-01-08,Accepted
CS202501720,FIR202503491,P004304,Assault,"BNS 115(2), BNS 117(2)",PI Harish Naik,Chamarajanagar District & Sessions Court,2,9,2026-01-08,Filed
CS202502072,FIR202504155,P002475,Theft,BNS 303(2),PI Ramesh Gowda,Bagalkote District & Sessions Court,3,11,2026-01-09,Accepted
CS202502083,FIR202504191,P006713,Burglary,"BNS 331(3), BNS 331(4)",PI Suresh Kulkarni,Belagavi District & Sessions Court,12,9,2026-01-09,Accepted
CS202502053,FIR202504171,P006008,NDPS,NDPS Act Sec 20(b),SI Divya Hegde,Bidar District & Sessions Court,11,16,2026-01-09,Filed
CS202501886,FIR202503825,P005665,Fraud,BNS 318(4),SI Ravi Kumar,Belagavi District & Sessions Court,15,29,2026-01-09,Filed
CS202501985,FIR202504047,P009421,Theft,BNS 303(2),PI Harish Naik,Bidar District & Sessions Court,13,18,2026-01-09,Accepted
CS202502142,FIR202504334,P002890,NDPS,NDPS Act Sec 20(b),PI Chetan Kumar,Bidar District & Sessions Court,3,21,2026-01-09,Filed
CS202502054,FIR202504178,P002965,Vehicle Theft,BNS 303(2),PI Ramesh Gowda,Bagalkote District & Sessions Court,8,29,2026-01-09,Accepted
CS202502226,FIR202504496,P001577,Theft,BNS 303(2),PI Lakshmi Devi,Bagalkote District & Sessions Court,18,21,2026-01-09,Filed
CS202501963,FIR202503956,P001402,NDPS,NDPS Act Sec 20(b),PI Suresh Kulkarni,Chamarajanagar District & Sessions Court,2,8,2026-01-09,Pending Scrutiny
CS202501866,FIR202503789,P005012,NDPS,NDPS Act Sec 20(b),PI Harish Naik,Bengaluru Rural District & Sessions Court,13,5,2026-01-09,Returned for Correction
CS202502010,FIR202504085,P003228,POCSO,"POCSO Act Sec 4, BNS 64",SI Prakash Sharma,Ballari District & Sessions Court,2,6,2026-01-09,Returned for Correction
CS202501959,FIR202503973,P000222,Fraud,BNS 318(4),PI Harish Naik,Bagalkote District & Sessions Court,2,29,2026-01-09,Returned for Correction
CS202502139,FIR202504357,P008969,Cyber Crime,"IT Act 66D, BNS 318(4)",SI Ganesh Rao,Chamarajanagar District & Sessions Court,7,19,2026-01-09,Pending Scrutiny
CS202502071,FIR202504154,P002835,Fraud,BNS 318(4),PI Ramesh Gowda,Chikkaballapura District & Sessions Court,14,29,2026-01-09,Returned for Correction
CS202501724,FIR202503534,P005764,Dacoity,BNS 310(2),SI Divya Hegde,Belagavi District & Sessions Court,14,27,2026-01-10,Filed
CS202502175,FIR202504451,P003800,Murder,BNS 103(1),PI Chetan Kumar,Bidar District & Sessions Court,16,11,2026-01-10,Returned for Correction
CS202501785,FIR202503655,P002793,Vehicle Theft,BNS 303(2),SI Ganesh Rao,Chamarajanagar District & Sessions Court,15,20,2026-01-10,Returned for Correction
CS202501907,FIR202503872,P003736,Murder,BNS 103(1),SI Ganesh Rao,Chamarajanagar District & Sessions Court,17,17,2026-01-10,Accepted
CS202502127,FIR202504270,P005939,Fraud,BNS 318(4),PI Ramesh Gowda,Belagavi District & Sessions Court,6,18,2026-01-10,Filed
CS202502146,FIR202504308,P005403,Cyber Crime,"IT Act 66D, BNS 318(4)",PI Harish Naik,Bidar District & Sessions Court,15,3,2026-01-10,Filed
CS202502069,FIR202504121,P006993,Burglary,"BNS 331(3), BNS 331(4)",PI Harish Naik,Bagalkote District & Sessions Court,17,29,2026-01-10,Filed
CS202501592,FIR202503254,P008504,Cyber Crime,"IT Act 66D, BNS 318(4)",PI Suresh Kulkarni,Bengaluru Urban District & Sessions Court,17,12,2026-01-10,Pending Scrutiny
CS202501768,FIR202503616,P009210,Robbery,BNS 309(4),PI Lakshmi Devi,Bagalkote District & Sessions Court,18,4,2026-01-10,Accepted
CS202501738,FIR202503557,P009250,Burglary,"BNS 331(3), BNS 331(4)",SI Divya Hegde,Bagalkote District & Sessions Court,4,30,2026-01-10,Accepted
CS202502245,FIR202504561,P001304,POCSO,"POCSO Act Sec 4, BNS 64",PI Suresh Kulkarni,Bagalkote District & Sessions Court,4,13,2026-01-11,Pending Scrutiny
CS202501968,FIR202504000,P005057,Fraud,BNS 318(4),PI Chetan Kumar,Bagalkote District & Sessions Court,7,18,2026-01-11,Returned for Correction
CS202501901,FIR202503843,P003378,Cyber Crime,"IT Act 66D, BNS 318(4)",SI Ravi Kumar,Bagalkote District & Sessions Court,9,28,2026-01-11,Filed
CS202502201,FIR202504489,P007488,Vehicle Theft,BNS 303(2),SI Mahesh Bhat,Chamarajanagar District & Sessions Court,8,23,2026-01-11,Returned for Correction
CS202502166,FIR202504372,P005260,Assault,"BNS 115(2), BNS 117(2)",SI Ganesh Rao,Bidar District & Sessions Court,14,5,2026-01-11,Filed
CS202501992,FIR202503965,P003901,Cyber Crime,"IT Act 66D, BNS 318(4)",SI Prakash Sharma,Bidar District & Sessions Court,18,7,2026-01-11,Pending Scrutiny
CS202501908,FIR202503875,P005201,POCSO,"POCSO Act Sec 4, BNS 64",SI Ravi Kumar,Chamarajanagar District & Sessions Court,18,16,2026-01-11,Pending Scrutiny
CS202502099,FIR202504274,P009515,Robbery,BNS 309(4),SI Divya Hegde,Chamarajanagar District & Sessions Court,4,5,2026-01-12,Returned for Correction
CS202501881,FIR202503781,P005850,Theft,BNS 303(2),SI Mahesh Bhat,Chamarajanagar District & Sessions Court,10,26,2026-01-12,Accepted
CS202501977,FIR202504009,P003229,Cyber Crime,"IT Act 66D, BNS 318(4)",PI Chetan Kumar,Chamarajanagar District & Sessions Court,17,8,2026-01-12,Pending Scrutiny
CS202501817,FIR202503729,P008413,Vehicle Theft,BNS 303(2),PI Ramesh Gowda,Bidar District & Sessions Court,15,11,2026-01-12,Accepted
CS202502248,FIR202504572,P009840,Robbery,BNS 309(4),SI Divya Hegde,Bidar District & Sessions Court,6,14,2026-01-12,Filed
CS202502037,FIR202504132,P004181,Robbery,BNS 309(4),SI Prakash Sharma,Bengaluru Rural District & Sessions Court,9,30,2026-01-12,Pending Scrutiny
CS202502044,FIR202504147,P000246,Cyber Crime,"IT Act 66D, BNS 318(4)",PI Lakshmi Devi,Bagalkote District & Sessions Court,6,14,2026-01-12,Filed
CS202501912,FIR202503868,P009653,Vehicle Theft,BNS 303(2),PI Ramesh Gowda,Chamarajanagar District & Sessions Court,10,18,2026-01-12,Accepted
CS202502316,FIR202504692,P003868,Assault,"BNS 115(2), BNS 117(2)",SI Divya Hegde,Chamarajanagar District & Sessions Court,2,18,2026-01-12,Filed
CS202502103,FIR202504278,P005393,Cyber Crime,"IT Act 66D, BNS 318(4)",SI Ravi Kumar,Bidar District & Sessions Court,8,10,2026-01-13,Returned for Correction
CS202502276,FIR202504590,P006475,Theft,BNS 303(2),PI Suresh Kulkarni,Bengaluru Rural District & Sessions Court,13,26,2026-01-13,Returned for Correction
CS202501669,FIR202503400,P002974,Robbery,BNS 309(4),PI Lakshmi Devi,Chamarajanagar District & Sessions Court,5,12,2026-01-13,Returned for Correction
CS202501860,FIR202503768,P007837,Robbery,BNS 309(4),SI Mahesh Bhat,Chamarajanagar District & Sessions Court,2,25,2026-01-13,Returned for Correction
CS202502256,FIR202504569,P007372,Burglary,"BNS 331(3), BNS 331(4)",SI Divya Hegde,Chamarajanagar District & Sessions Court,2,14,2026-01-13,Returned for Correction
CS202501849,FIR202503765,P004249,Fraud,BNS 318(4),PI Naveen Patil,Chamarajanagar District & Sessions Court,7,4,2026-01-13,Pending Scrutiny
CS202501810,FIR202503701,P005585,Theft,BNS 303(2),PI Lakshmi Devi,Belagavi District & Sessions Court,8,11,2026-01-13,Pending Scrutiny
CS202502023,FIR202504083,P008716,POCSO,"POCSO Act Sec 4, BNS 64",SI Mahesh Bhat,Bidar District & Sessions Court,9,14,2026-01-13,Pending Scrutiny
CS202502284,FIR202504628,P006428,POCSO,"POCSO Act Sec 4, BNS 64",SI Prakash Sharma,Bagalkote District & Sessions Court,9,4,2026-01-14,Filed
CS202502188,FIR202504469,P005612,NDPS,NDPS Act Sec 20(b),PI Suresh Kulkarni,Bengaluru Urban District & Sessions Court,5,13,2026-01-14,Filed
CS202502058,FIR202504188,P006729,NDPS,NDPS Act Sec 20(b),PI Ramesh Gowda,Bidar District & Sessions Court,18,21,2026-01-14,Pending Scrutiny
CS202502118,FIR202504319,P005388,Theft,BNS 303(2),SI Divya Hegde,Ballari District & Sessions Court,5,6,2026-01-14,Accepted
CS202502075,FIR202504219,P001818,Fraud,BNS 318(4),PI Naveen Patil,Ballari District & Sessions Court,3,25,2026-01-14,Filed
CS202502030,FIR202504122,P007131,Theft,BNS 303(2),SI Ravi Kumar,Chamarajanagar District & Sessions Court,2,15,2026-01-14,Pending Scrutiny
CS202501951,FIR202503947,P006960,Robbery,BNS 309(4),SI Mahesh Bhat,Chamarajanagar District & Sessions Court,15,15,2026-01-14,Returned for Correction
CS202502183,FIR202504468,P002204,Fraud,BNS 318(4),PI Chetan Kumar,Bidar District & Sessions Court,11,27,2026-01-14,Accepted
CS202501858,FIR202503784,P005688,Theft,BNS 303(2),SI Divya Hegde,Chamarajanagar District & Sessions Court,18,11,2026-01-14,Filed
CS202502059,FIR202504187,P002085,Theft,BNS 303(2),PI Harish Naik,Bidar District & Sessions Court,14,27,2026-01-15,Filed
CS202502047,FIR202504162,P008086,Theft,BNS 303(2),PI Suresh Kulkarni,Bidar District & Sessions Court,17,7,2026-01-15,Accepted
CS202502362,FIR202504785,P007772,Burglary,"BNS 331(3), BNS 331(4)",SI Ravi Kumar,Chamarajanagar District & Sessions Court,2,16,2026-01-15,Filed
CS202502174,FIR202504409,P006241,Assault,"BNS 115(2), BNS 117(2)",PI Naveen Patil,Bengaluru Rural District & Sessions Court,11,15,2026-01-15,Accepted
CS202501841,FIR202503734,P005479,Theft,BNS 303(2),PI Lakshmi Devi,Bagalkote District & Sessions Court,2,8,2026-01-15,Pending Scrutiny
CS202501843,FIR202503669,P005155,Burglary,"BNS 331(3), BNS 331(4)",PI Ramesh Gowda,Chikkaballapura District & Sessions Court,17,9,2026-01-15,Returned for Correction
CS202501947,FIR202503959,P000914,Fraud,BNS 318(4),SI Ganesh Rao,Bagalkote District & Sessions Court,16,20,2026-01-15,Accepted
CS202501844,FIR202503696,P004152,Burglary,"BNS 331(3), BNS 331(4)",PI Lakshmi Devi,Bagalkote District & Sessions Court,2,29,2026-01-15,Returned for Correction
CS202501898,FIR202503846,P002916,Burglary,"BNS 331(3), BNS 331(4)",SI Prakash Sharma,Bidar District & Sessions Court,11,29,2026-01-15,Returned for Correction
CS202501854,FIR202503749,P006187,Theft,BNS 303(2),PI Chetan Kumar,Chamarajanagar District & Sessions Court,10,4,2026-01-15,Filed
CS202501612,FIR202503297,P008491,Fraud,BNS 318(4),PI Lakshmi Devi,Ballari District & Sessions Court,3,5,2026-01-15,Pending Scrutiny
CS202501991,FIR202503986,P009491,Cyber Crime,"IT Act 66D, BNS 318(4)",SI Ravi Kumar,Bengaluru Urban District & Sessions Court,6,14,2026-01-15,Filed
CS202502227,FIR202504503,P000113,Burglary,"BNS 331(3), BNS 331(4)",SI Prakash Sharma,Bengaluru Rural District & Sessions Court,10,26,2026-01-16,Accepted
CS202501821,FIR202503739,P009253,Assault,"BNS 115(2), BNS 117(2)",SI Ravi Kumar,Chamarajanagar District & Sessions Court,11,3,2026-01-16,Pending Scrutiny
CS202501820,FIR202503736,P001922,Cyber Crime,"IT Act 66D, BNS 318(4)",SI Ganesh Rao,Chamarajanagar District & Sessions Court,7,15,2026-01-16,Returned for Correction
CS202502033,FIR202504090,P000727,Cyber Crime,"IT Act 66D, BNS 318(4)",PI Suresh Kulkarni,Chamarajanagar District & Sessions Court,6,14,2026-01-16,Returned for Correction
CS202502105,FIR202504294,P006111,Theft,BNS 303(2),PI Suresh Kulkarni,Bidar District & Sessions Court,3,29,2026-01-16,Pending Scrutiny
CS202501902,FIR202503831,P009995,Fraud,BNS 318(4),SI Prakash Sharma,Chamarajanagar District & Sessions Court,2,19,2026-01-16,Filed
CS202501693,FIR202503418,P006668,Murder,BNS 103(1),SI Prakash Sharma,Chamarajanagar District & Sessions Court,8,19,2026-01-17,Accepted
CS202502292,FIR202504638,P009590,Assault,"BNS 115(2), BNS 117(2)",PI Naveen Patil,Chamarajanagar District & Sessions Court,4,5,2026-01-17,Filed
CS202502340,FIR202504752,P001145,Vehicle Theft,BNS 303(2),PI Naveen Patil,Chikkaballapura District & Sessions Court,12,14,2026-01-17,Returned for Correction
CS202502191,FIR202504475,P007320,Cyber Crime,"IT Act 66D, BNS 318(4)",SI Ravi Kumar,Bidar District & Sessions Court,9,27,2026-01-17,Pending Scrutiny
CS202501772,FIR202503635,P008823,Assault,"BNS 115(2), BNS 117(2)",PI Naveen Patil,Bidar District & Sessions Court,9,23,2026-01-17,Returned for Correction
CS202501980,FIR202504020,P006709,Vehicle Theft,BNS 303(2),PI Harish Naik,Chamarajanagar District & Sessions Court,5,22,2026-01-18,Returned for Correction
CS202501757,FIR202503596,P002446,Fraud,BNS 318(4),PI Naveen Patil,Bengaluru Urban District & Sessions Court,13,23,2026-01-18,Returned for Correction
CS202502348,FIR202504761,P003523,NDPS,NDPS Act Sec 20(b),PI Naveen Patil,Bengaluru Urban District & Sessions Court,8,14,2026-01-18,Filed
CS202502319,FIR202504698,P005976,Murder,BNS 103(1),SI Divya Hegde,Chamarajanagar District & Sessions Court,5,4,2026-01-18,Pending Scrutiny
CS202502064,FIR202504190,P000598,Fraud,BNS 318(4),SI Ravi Kumar,Chikkaballapura District & Sessions Court,6,14,2026-01-18,Accepted
CS202501783,FIR202503657,P003837,Cyber Crime,"IT Act 66D, BNS 318(4)",PI Suresh Kulkarni,Chamarajanagar District & Sessions Court,5,3,2026-01-18,Pending Scrutiny
CS202502305,FIR202504665,P002945,Murder,BNS 103(1),SI Divya Hegde,Bagalkote District & Sessions Court,6,29,2026-01-18,Pending Scrutiny
CS202502082,FIR202504237,P007227,Assault,"BNS 115(2), BNS 117(2)",PI Harish Naik,Bidar District & Sessions Court,18,4,2026-01-18,Returned for Correction
CS202502281,FIR202504598,P006860,NDPS,NDPS Act Sec 20(b),PI Suresh Kulkarni,Bidar District & Sessions Court,15,18,2026-01-18,Filed
CS202502334,FIR202504744,P002405,POCSO,"POCSO Act Sec 4, BNS 64",PI Chetan Kumar,Bidar District & Sessions Court,14,30,2026-01-18,Filed
CS202501727,FIR202503532,P004630,Assault,"BNS 115(2), BNS 117(2)",SI Mahesh Bhat,Bidar District & Sessions Court,14,14,2026-01-18,Pending Scrutiny
CS202502014,FIR202504080,P005708,Vehicle Theft,BNS 303(2),SI Divya Hegde,Chamarajanagar District & Sessions Court,15,16,2026-01-18,Filed
CS202502154,FIR202504376,P003749,Murder,BNS 103(1),PI Lakshmi Devi,Bidar District & Sessions Court,16,24,2026-01-18,Filed
CS202502035,FIR202504119,P004247,Assault,"BNS 115(2), BNS 117(2)",PI Naveen Patil,Bidar District & Sessions Court,3,3,2026-01-18,Returned for Correction
CS202502246,FIR202504530,P009247,POCSO,"POCSO Act Sec 4, BNS 64",PI Naveen Patil,Chamarajanagar District & Sessions Court,2,19,2026-01-19,Pending Scrutiny
CS202502145,FIR202504368,P003205,Vehicle Theft,BNS 303(2),PI Chetan Kumar,Bidar District & Sessions Court,2,21,2026-01-19,Returned for Correction
CS202502005,FIR202504053,P009651,Fraud,BNS 318(4),SI Prakash Sharma,Bagalkote District & Sessions Court,4,15,2026-01-19,Filed
CS202502207,FIR202504493,P001987,Fraud,BNS 318(4),SI Prakash Sharma,Bengaluru Rural District & Sessions Court,2,22,2026-01-19,Filed
CS202501884,FIR202503804,P008983,Theft,BNS 303(2),PI Chetan Kumar,Chamarajanagar District & Sessions Court,17,9,2026-01-20,Accepted
CS202501872,FIR202503799,P005441,Vehicle Theft,BNS 303(2),SI Ravi Kumar,Chamarajanagar District & Sessions Court,7,24,2026-01-20,Filed
CS202502137,FIR202504354,P001615,Fraud,BNS 318(4),SI Ravi Kumar,Chamarajanagar District & Sessions Court,12,18,2026-01-20,Returned for Correction
CS202502117,FIR202504314,P000586,Theft,BNS 303(2),SI Divya Hegde,Belagavi District & Sessions Court,10,30,2026-01-20,Filed
CS202502221,FIR202504491,P006855,Theft,BNS 303(2),PI Suresh Kulkarni,Bidar District & Sessions Court,14,3,2026-01-20,Filed
CS202501740,FIR202503558,P006023,Assault,"BNS 115(2), BNS 117(2)",SI Mahesh Bhat,Bidar District & Sessions Court,18,12,2026-01-20,Filed
CS202501712,FIR202503502,P008737,Murder,BNS 103(1),SI Ganesh Rao,Bidar District & Sessions Court,17,11,2026-01-20,Accepted
CS202502251,FIR202504581,P007571,Vehicle Theft,BNS 303(2),SI Mahesh Bhat,Chikkaballapura District & Sessions Court,8,18,2026-01-21,Returned for Correction
CS202501719,FIR202503507,P008361,Assault,"BNS 115(2), BNS 117(2)",PI Suresh Kulkarni,Bagalkote District & Sessions Court,5,16,2026-01-21,Filed
CS202501744,FIR202503536,P005134,Cyber Crime,"IT Act 66D, BNS 318(4)",PI Naveen Patil,Belagavi District & Sessions Court,4,7,2026-01-21,Pending Scrutiny
CS202502108,FIR202504203,P005678,Cyber Crime,"IT Act 66D, BNS 318(4)",PI Naveen Patil,Chamarajanagar District & Sessions Court,7,26,2026-01-21,Filed
CS202502247,FIR202504539,P008581,Assault,"BNS 115(2), BNS 117(2)",PI Chetan Kumar,Ballari District & Sessions Court,3,25,2026-01-21,Returned for Correction
CS202502131,FIR202504336,P005678,Theft,BNS 303(2),PI Naveen Patil,Bengaluru Urban District & Sessions Court,10,15,2026-01-21,Pending Scrutiny
CS202502149,FIR202504327,P004968,Fraud,BNS 318(4),SI Mahesh Bhat,Chamarajanagar District & Sessions Court,17,26,2026-01-21,Returned for Correction
CS202502379,FIR202504817,P007660,Assault,"BNS 115(2), BNS 117(2)",PI Naveen Patil,Chamarajanagar District & Sessions Court,11,12,2026-01-21,Accepted
